14444531,ASUS TUF Gaming 지포스 RTX 3070 Ti D6X 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444705,ASUS TUF Gaming 지포스 RTX 3070 Ti O8G OC D6X 8GB,1519600,1519600,1519600,1519600,1519600,1557730,1557790,3000000,3000000,3000000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204362,ASUS TUF Gaming 지포스 RTX 3080 O10G OC D6X 10GB,1806000,1835000,1834950,1834950,1839950,1973640,2051530,2024370,2051540,2051470,2051420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14379926,ASUS TUF Gaming 지포스 RTX 3080 Ti D6X 12GB,2313700,2313530,2313230,2313040,2391990,2391930,2391700,2391580,2339950,2340000,2340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14365328,ASUS TUF Gaming 지포스 RTX 3080 Ti O12G OC D6X 12GB,2328000,2328000,2328000,2328000,2328000,2322000,2421940,2448760,2448760,2448760,2448810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204377,ASUS TUF Gaming 지포스 RTX 3090 D6X 24GB,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204395,ASUS TUF Gaming 지포스 RTX 3090 O24G OC D6X 24GB,3588000,3587990,3587990,3588000,3950000,3588000,3587990,3588000,3949950,3869950,3869710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12963791,ASUS TURBO 지포스 RTX 2060 D6 6GB,1300000,1300000,1300000,1300000,1300000,1300000,1600000,1600000,1600000,1600000,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6506983,ASUS TURBO 지포스 RTX 2080 D6 8GB,1248990,1248990,1248990,1248990,1248990,1248990,1248990,1248990,1248990,1248990,1248990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8539436,COLORFUL iGAME 지포스 RTX 2070 SUPER Advanced OC D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8493237,COLORFUL iGAME 지포스 RTX 2070 SUPER Vulcan X OC D6 8GB,1420450,1420450,1420450,1420450,1420450,1420450,1420450,1420450,1420450,1420450,1420450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401602,COLORFUL iGAME 지포스 RTX 2080 Advanced OC D6 8GB,1270940,1270940,1270940,1270940,1270940,1270940,1270940,1270940,1270940,1270940,1270940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401603,COLORFUL iGAME 지포스 RTX 2080 Ti Advanced D6 11GB,2978280,2978280,2978280,2978280,2978280,2978280,2978280,2978280,2978280,2978280,2978280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13446239,COLORFUL iGAME 지포스 RTX 3060 Advanced OC D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14742041,COLORFUL iGAME 지포스 RTX 3060 Advanced OC D6 12GB LHR,997900,997900,997900,997900,997900,997900,997900,997900,997900,997900,997900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12815615,COLORFUL iGAME 지포스 RTX 3060 Ti Ultra OC D6 8GB White,2324950,2324950,2324950,2324950,2324950,2324950,2324950,2324950,2324950,2324950,2324950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15454757,COLORFUL iGAME 지포스 RTX 3060 Ti Ultra OC D6 8GB White LHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13445807,COLORFUL iGAME 지포스 RTX 3060 Ultra OC D6 12GB White,1799950,1799950,1799950,1799950,1799950,1799950,1799950,1799950,1799950,1799950,1799950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14625236,COLORFUL iGAME 지포스 RTX 3060 Ultra OC D6 12GB White LHR,929880,929710,929640,929460,929400,929160,928980,928920,928740,928690,928500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15401126,COLORFUL iGAME 지포스 RTX 3060 bilibili E-sports Edition OC D6 12GB LHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12576134,COLORFUL iGAME 지포스 RTX 3070 Advanced OC D6 8GB,1439950,1439770,1439470,1439290,1439280,1328990,1328800,1328690,1328560,1328510,1328500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15296018,COLORFUL iGAME 지포스 RTX 3070 Advanced OC D6 8GB LHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14180630,COLORFUL iGAME 지포스 RTX 3070 Neptune OC D6 8GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15554711,COLORFUL iGAME 지포스 RTX 3070 Neptune OC D6 8GB LHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14658383,COLORFUL iGAME 지포스 RTX 3070 Ti Advanced OC D6X 8GB,1490000,1490000,1490000,1490000,1490000,1490000,1490000,2700000,2700000,2700000,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15166637,COLORFUL iGAME 지포스 RTX 3070 Ti Ultra OC D6X 8GB White,1450000,1477560,1477320,1477160,1476920,1456750,1448660,1594940,1549830,1549780,1549660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14658188,COLORFUL iGAME 지포스 RTX 3070 Ti Vulcan OC D6X 8GB,2999990,2999990,2999990,2999990,2999990,2999990,2999990,2999990,2999990,2999990,2999990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12576326,COLORFUL iGAME 지포스 RTX 3070 Ultra OC D6 8GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12613199,COLORFUL iGAME 지포스 RTX 3070 Ultra OC D6 8GB White,1229000,1229000,1229000,1229000,1920000,1880000,1880000,1880000,1880000,1880000,1880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14966102,COLORFUL iGAME 지포스 RTX 3070 Ultra OC D6 8GB White LHR,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1220000,1256660,1256470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12851342,COLORFUL iGAME 지포스 RTX 3070 Vulcan OC D6 8GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
