14452217,ASUS ROG STRIX LC 라데온 RX 6900 XT T16G GAMING D6 16GB 대원CTS,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000,2350000
10408080,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000,1610000
10780368,ASUS ROG STRIX 라데온 RX 5600 XT O6G GAMING D6 6GB 대원CTS,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000
15013721,ASUS ROG STRIX 라데온 RX 6600 XT O8G GAMING OC D6 8GB 대원CTS,989990,989990,989990,989990,989990,989990,989990,989990,989990,989990,762620,762620,762620,747710,760050,747280,747100,739970,739730,739490,739370,739130,738950,738770,738710,738480,738410,738170
13648004,ASUS ROG STRIX 라데온 RX 6700 XT O12G GAMING OC D6 12GB,1597030,1597030,1597080,1700000,1700000,1700000,1700000,1700000,1700000,1700000,1700000,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200
13653392,ASUS ROG STRIX 라데온 RX 6700 XT O12G GAMING OC D6 12GB 대원CTS,1597030,1597030,1597080,1700000,1700000,1700000,1700000,1408000,1700000,1700000,1700000,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1327200,1298000,1298000,1298000,1298000
13563083,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB,1434090,1433850,1433610,1433430,1433130,1432900,1432650,1432600,1432360,1432110,1431930,1427300,1427120,1426880,1403920,1403740,1403500,1403320,1403080,1402900,1402660,1402420,1402240,1402000,1401940,1401650,1401460,1401230
12990398,ASUS ROG STRIX 라데온 RX 6800 O16G GAMING OC D6 16GB 대원CTS,1394000,1394000,1394000,1394000,1394000,1394000,1394000,1392900,1392900,1392900,1392900,1389300,1389300,1389300,1363300,1363300,1362800,1362800,1362800,1362800,1362800,1362800,1361800,1361800,1361800,1360800,1360800,1360800
11239998,ASUS ROG STRIX 지포스 GTX 1650 SUPER O4G D6 4GB,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
16478210,ASUS ROG STRIX 지포스 RTX 3060 GAMING D6 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467587,ASUS ROG STRIX 지포스 RTX 3060 O12G GAMING OC D6 12GB,929600,929600,928600,928600,928600,928600,927500,927400,927400,927400,927400,927400,927400,927400,927400,927400,927400,876260,845000,876250,876250,749000,876250,765990,765990,692000,692000,688960
16478399,ASUS ROG STRIX 지포스 RTX 3060 Ti GAMING D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,1075240,1075050,1074310,1073450,1118530,1118350,1114710,1114260,1113690,1113590,1099000,1099000,1096130,1095890,1095640,1094860,1068900,1068900,1068900,1068900,1068900,925000,1108070,1108070,1108070,1108070,1108070,1108070
16408829,ASUS ROG STRIX 지포스 RTX 3070 GAMING D6 8GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13212008,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000,1550000
14490560,ASUS ROG STRIX 지포스 RTX 3070 O8G GAMING OC D6 8GB White,3500000,3500000,3500000,3500000,3500000,3500000,3500000,1700000,1700000,1700000,1700000,1700000,1700000,1700000,1700000,1700000,1600000,1600000,1600000,1600000,1600000,1600000,3500000,0,0,0,0,0
14444267,ASUS ROG STRIX 지포스 RTX 3070 Ti O8G GAMING OC D6X 8GB,1538880,1538760,1538520,1383200,1383080,1382900,1288380,1288550,1233050,1233050,1355900,1288000,1288000,1288000,1288000,1355890,1355890,1347400,1355850,1374700,1374460,1068000,1219400,1114680,1071170,1068000,1068000,1068000
16478573,ASUS ROG STRIX 지포스 RTX 3080 GAMING D6X 10GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16478888,ASUS ROG STRIX 지포스 RTX 3080 GAMING D6X 12GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692400,0,0,0,0,0,0
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,1820000,1820000,1790000,1701700,1701640,1701410,1678990,1678880,1647040,1632780,1646800,1623810,1623630,1623330,1736400,1736400,1736160,1735920,1735740,1735500,1735320,1317000,1547000,1547000,1460330,1474200,1474200,1415960
14474075,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB White,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,2100000,3199000,1950000,1950000,1950000,1950000,1950000,3199000,3199000,3199000,3199000,3199000,3199000
16249895,ASUS ROG STRIX 지포스 RTX 3080 O12G GAMING OC D6X 12GB,2188690,2188320,2185000,2185000,2185000,2185000,2185000,2182900,2182900,2179740,2179410,2179280,2096740,2096500,2086740,2086560,2086280,2086140,1719000,1750100,1750100,1719000,1719000,1718990,1718990,1718990,1718990,1718990
14379923,ASUS ROG STRIX 지포스 RTX 3080 Ti GAMING D6X 12GB,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000
14379920,ASUS ROG STRIX 지포스 RTX 3080 Ti O12G GAMING OC D6X 12GB,2615000,2615000,2569000,2569000,2509150,2508920,2508670,2500840,2566900,2566900,2566900,2560680,2560450,2522610,2522370,2522190,2528440,2528260,2039000,2039000,2039000,2039000,2039000,2039000,2039000,2039000,2039000,2039000
16409387,ASUS ROG STRIX 지포스 RTX 3090 GAMING D6X 24GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730710,0,0,0,0,0,0
12204422,ASUS ROG STRIX 지포스 RTX 3090 O24G GAMING OC D6X 24GB,3336900,3335100,3328900,3323400,3323400,3323400,3317800,3292730,3273820,3273570,3199880,3189480,3189760,3189520,3188280,3188100,3187860,3186880,2799000,3315340,3315340,2799000,2798990,2799000,2799000,2799000,2799000,2798270
11003103,ASUS TUF 3 Gaming 라데온 RX 5600 XT O6G EVO D6 6GB 대원CTS,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000,1300000
16288850,ASUS TUF Gaming 라데온 RX 6500 XT O4G OC D6 4GB 대원CTS,364800,364680,364500,364270,363960,363730,363720,363490,373100,389940,384130,381440,384040,379700,374040,374040,370580,366360,362190,361950,361710,361470,350080,349840,349600,349320,349130,346160
13647839,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000,1260000
13653428,ASUS TUF Gaming 라데온 RX 6700 XT O12G OC D6 12GB 대원CTS,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1201000,1187200,1187200,1187200,1187200,1187200,1187200,1100000,1100000,1100000,1100000
13563296,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB,1307040,1307040,1259480,1259300,1259060,1258820,1258580,1258400,1258160,1257930,1257810,1257630,1257570,1257330,1257050,1256900,1256660,1256480,1256310,1256060,1255820,1255580,1255520,1255280,1255220,1254930,1254740,1254680
12990260,ASUS TUF Gaming 라데온 RX 6800 O16G OC D6 16GB 대원CTS,0,0,0,1286800,1286800,1286800,1286800,1285700,1285700,1285700,1285700,1285700,1285700,1285700,1260500,1260500,1259400,1259400,1259400,1259400,1259400,1259400,1258400,1258400,1257190,1257190,1257190,1257190
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,1584810,1584570,1584330,1584150,1582750,1582520,1582280,1582100,1581800,1581610,1581440,1581200,1580960,1580720,1568190,1568010,1567270,1567030,1566740,1566490,1566250,1566020,1566010,1565780,1565770,1565480,1565240,1564990
13029701,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB 대원CTS,1586800,1586800,1349000,1349000,1576390,1576390,1576150,1575910,1569820,1575370,1575140,1561200,1561200,1561200,1524700,1524700,1524200,1524200,1524200,1524200,1349000,1349000,1349000,1349000,1349000,1349000,1349000,1349000
13218083,ASUS TUF Gaming 라데온 RX 6900 XT O16G OC D6 16GB,1901960,1901720,1901600,1901370,1901300,1900020,1899970,1899670,1889120,1894150,1883860,1883630,1883450,1883960,1883780,1883540,1883360,1883130,1877830,1877640,1877460,1877340,1877000,1876760,1876520,1876290,1876630,1876400
